"","mos_since_start","mos_since_last_ck","exhaust_approx","n","cons_ub_adj","inc_adj","income_ub_adj","cons_adj","labor_broad_adj","inflow_paper_ck","mos_unemp","unemp","cons","cons_base_start_tmp","inc_base_start_tmp","cons_base_exhaust_tmp","inc_base_exhaust_tmp","cons_base_exhaust_immed_tmp","inc_base_exhaust_immed_tmp","labor_base_start_tmp","labor_base_exhaust_immed_tmp","d_cons_start","d_inc_start","d_cons_exhaust","d_inc_exhaust","d_cons_exhaust_immed","d_inc_exhaust_immed","labor_base_start","labor_base_exhaust_immed","d_cons_start_ex_wr"
"166",-14,-20,TRUE,9515,4693.92598495244,3697.59656033663,5258.82646163182,2672.69825572569,3029.75103614874,1005.96001618497,7,0,3589.20021266831,NA,NA,NA,NA,NA,NA,NA,NA,-146.378070163283,-59.7461767033231,153.031258641588,688.585538585083,236.28439653319,745.061207719163,-39.5007842114553,2146.66375345201,-146.378070163283
"167",-14,-19,FALSE,2980,4334.73061200761,3473.99572414003,4583.41952441103,2551.0269176018,2816.4777582619,926.034191275168,6,0,3344.72295349557,NA,NA,NA,NA,NA,NA,NA,NA,-124.286964240085,-34.6681910833688,NA,NA,NA,NA,-23.1379563680614,NA,-124.286964240085
"168",-14,-19,TRUE,7107,4566.13645024981,3631.82550872879,4866.33575387422,2703.8287935679,3020.89104822742,906.811626283945,6.03545799915576,0,3524.71825827587,NA,NA,NA,NA,NA,NA,NA,NA,-136.853837289139,-59.8189091239009,145.133923594907,624.932227853752,241.645250115154,650.405926222244,-26.9762380577878,2174.13108930297,-136.853837289139
"169",-14,-18,FALSE,5904,4360.38777657551,3449.78578716077,4612.24740000822,2596.03695522026,2827.60241316022,925.778579945799,5.02066395663957,0,3398.05982344434,NA,NA,NA,NA,NA,NA,NA,NA,-186.736664132938,-111.978012094947,NA,NA,NA,NA,-112.545201165604,NA,-186.736664132938
"170",-14,-18,TRUE,4576,4180.47192019946,3279.04902105109,4276.42683102672,2477.18485529256,2651.1579381444,916.917876748252,5.37325174825175,0,3181.00491043539,NA,NA,NA,NA,NA,NA,NA,NA,-113.114865355451,-54.4242806055607,269.250627497614,715.001783081117,295.16606469849,745.098462117106,26.9435218250916,1939.52268642375,-113.114865355451
"171",-14,-17,FALSE,9378,4255.75156993272,3365.40087048488,4494.05486466585,2537.55186325814,2731.521622754,917.598172531456,4.11367029217317,0,3282.8808378119,NA,NA,NA,NA,NA,NA,NA,NA,-199.972400731434,-121.097512899511,NA,NA,NA,NA,-75.5947605856522,NA,-199.972400731434
"172",-14,-17,TRUE,1603,3819.03326014572,3033.54516292138,3850.7815758328,2380.35257861417,2412.14316132479,813.477729257642,4.04117280099813,0,2959.10111229796,NA,NA,NA,NA,NA,NA,NA,NA,-169.141854313459,-75.1912410273234,220.75648278572,545.142143842065,258.18347889686,620.323963060842,-31.8728653830242,1758.79152277121,-169.141854313459
"173",-14,-16,FALSE,12757,4424.84604567191,3476.76029273125,4808.54835240122,2595.80625747996,2830.42507469778,992.773006035902,3.10801912675394,0,3435.45645922849,NA,NA,NA,NA,NA,NA,NA,NA,-172.581552176193,-119.137638833008,NA,NA,NA,NA,-102.266473809335,NA,-172.581552176193
"174",-14,-15,FALSE,17059,4480.868795695,3569.04053155599,4859.85467381187,2618.40582022117,2924.78371483866,961.574529339351,2.10012310217481,0,3480.90371046635,NA,NA,NA,NA,NA,NA,NA,NA,-188.481859765198,-142.0136746887,NA,NA,NA,NA,-115.674152611539,NA,-188.481859765198
"175",-14,-14,FALSE,6819,4422.50391334673,3439.22991630348,4934.18053197739,2611.64298501056,2839.37908315084,1002.21522569292,1.36280979615779,0,3448.84785206113,NA,NA,NA,NA,NA,NA,NA,NA,-71.8726545046889,-59.0807093490453,NA,NA,NA,NA,-25.3232949726286,NA,-71.8726545046889
"176",-14,-13,FALSE,694,4486.34690672141,3601.74617543592,4636.04576961847,2469.03198052583,2856.9191549608,1031.36405763689,2,0,3367.00627395742,NA,NA,NA,NA,NA,NA,NA,NA,18.4570843998986,166.931743384859,NA,NA,NA,NA,361.212041111973,NA,18.4570843998986
"177",-13,-20,TRUE,142,4790.85721557789,3899.1711904624,5023.48403088648,2627.17349227814,3294.88154322353,1035.75985915493,8,0,3720.57053387514,NA,NA,NA,NA,NA,NA,NA,NA,-212.883378175974,-40.1912210275992,14.7323026071636,806.102602404086,197.20971775176,954.256322830189,122.166785356784,2157.75572516289,-212.883378175974
"178",-13,-19,FALSE,166,4226.26457899646,3416.5965402843,4022.83047052635,2658.55368202889,2832.04431089591,758.12478313253,7,0,3382.46094324947,NA,NA,NA,NA,NA,NA,NA,NA,-188.382661357573,-198.176832697159,NA,NA,NA,NA,-161.971309488885,NA,-188.382661357573
"179",-13,-19,TRUE,10541,4685.32133095453,3690.64727359603,5235.72299069432,2682.98908890956,3011.08173478871,993.66580096765,7,0,3592.69805807086,NA,NA,NA,NA,NA,NA,NA,NA,-131.200977875808,-65.9411661614182,158.086415110171,662.777562209054,234.94556222656,710.907379944717,-58.4883731244321,2121.91948027239,-131.200977875808
"180",-13,-18,FALSE,3333,4332.76910423095,3458.69024775548,4618.25991199208,2558.86706758516,2793.12996799406,921.50700750075,6,0,3358.52306050721,NA,NA,NA,NA,NA,NA,NA,NA,-99.7589012630616,-38.8436160971615,NA,NA,NA,NA,-36.5775307618641,NA,-99.7589012630616
"181",-13,-18,TRUE,7796,4569.47304939043,3627.000432671,4884.44064921666,2693.04981922213,3021.15846126866,913.59424858902,6.03386351975372,0,3519.71063846416,NA,NA,NA,NA,NA,NA,NA,NA,-140.221386609751,-68.7351399440103,141.847936968425,630.469008094769,227.509986130601,643.548884722035,-36.8290306096968,2165.80658235718,-140.221386609751
"182",-13,-17,FALSE,6388,4366.29595876823,3434.58559337264,4809.23092664684,2567.13038474066,2831.2812563727,916.914103005635,5.02035065748278,0,3368.62991568054,NA,NA,NA,NA,NA,NA,NA,NA,-204.978232227221,-121.004178752871,NA,NA,NA,NA,-109.804503286374,NA,-204.978232227221
"183",-13,-17,TRUE,4990,4136.20332729488,3244.49186929473,4326.03153965127,2464.90224755835,2613.8414443038,904.84276993988,5.37835671342685,0,3151.00148325106,NA,NA,NA,NA,NA,NA,NA,NA,-129.150043374663,-69.8762582962975,240.820201501504,674.126658679201,248.44908490918,687.007839607712,8.08842979492914,1880.18531832214,-129.150043374663
"184",-13,-16,FALSE,10057,4266.0941904875,3324.85196173386,4463.7763474088,2533.3839717083,2708.2593351306,941.264294521229,4.11275728348414,0,3286.35158468252,NA,NA,NA,NA,NA,NA,NA,NA,-185.592226989317,-147.624769852976,NA,NA,NA,NA,-93.4396543263684,NA,-185.592226989317
"185",-13,-16,TRUE,1687,3888.19514830093,3065.65922470791,3801.89178699525,2414.72403883671,2411.88639250321,823.138482513337,4.04267931238886,0,2987.69539932621,NA,NA,NA,NA,NA,NA,NA,NA,-135.018386136029,-50.4846511218494,251.513219609025,565.478685439392,294.062337194647,659.958462505297,-44.5052998038674,1769.87145700371,-135.018386136029
"186",-13,-15,FALSE,12925,4441.32806087979,3457.3746467189,4706.05514419766,2567.94533233476,2826.2348861637,963.744603017408,3.10847195357834,0,3426.89026984024,NA,NA,NA,NA,NA,NA,NA,NA,-172.681944767749,-128.786400174935,NA,NA,NA,NA,-99.3516935224667,NA,-172.681944767749
"187",-13,-14,FALSE,17423,4517.36048951608,3582.7775619906,4782.08541308977,2635.90981218526,2928.33548706399,945.87328278712,2.09917924582448,0,3518.64424819018,NA,NA,NA,NA,NA,NA,NA,NA,-151.928205981096,-129.019826668335,NA,NA,NA,NA,-111.764555203453,NA,-151.928205981096
"188",-13,-13,FALSE,6982,4388.47975470027,3435.60752017626,4655.56379683238,2589.41484430243,2818.75689805285,928.591014322544,1.35978229733601,0,3439.58939241255,NA,NA,NA,NA,NA,NA,NA,NA,-89.107806438708,-63.7940797571298,NA,NA,NA,NA,-44.8829647127698,NA,-89.107806438708
"189",-13,-12,FALSE,708,4504.87897755701,3570.86923318143,4860.54605878548,2494.9947464711,2797.11137708603,1048.90457909604,2,0,3415.6841548355,NA,NA,NA,NA,NA,NA,NA,NA,69.9170952755142,152.087805941497,NA,NA,NA,NA,316.090393893648,NA,69.9170952755142
"190",-12,-19,TRUE,175,5016.23340114074,3790.55921630879,5129.6827666134,2762.93247529224,3176.86135317167,1110.05523428571,8,0,3813.14594690799,NA,NA,NA,NA,NA,NA,NA,NA,-96.7403046751663,-97.7704847036874,147.859369966919,788.716164134401,360.1839136984,892.232349218437,-10.7759861236341,2123.27510843164,-96.7403046751663
"191",-12,-18,FALSE,188,4529.09058499615,3581.52789444178,5237.51297807501,2643.954785626,2991.43804798086,1147.93736170213,7,0,3460.47246304867,NA,NA,NA,NA,NA,NA,NA,NA,-51.0427095239951,12.3270212742859,NA,NA,NA,NA,21.5650284782244,NA,-51.0427095239951
"192",-12,-18,TRUE,11948,4657.34792205582,3673.74158004359,5023.34951336996,2654.12803025472,3004.36644053167,969.817678942082,7,0,3556.15093814409,NA,NA,NA,NA,NA,NA,NA,NA,-149.704747535259,-67.1151429655133,145.313093805918,667.362520142608,206.974663271783,695.153163181714,-53.861011094836,2120.00215756996,-149.704747535259
"193",-12,-17,FALSE,3690,4317.79545625852,3391.88598387379,4611.14828904477,2553.36247858798,2765.35027552341,932.031742547425,6,0,3327.38988838807,NA,NA,NA,NA,NA,NA,NA,NA,-100.582112632639,-73.3247048674961,NA,NA,NA,NA,-38.0537919540118,NA,-100.582112632639
"194",-12,-17,TRUE,8483,4600.49220873249,3651.9669143638,5082.65369421875,2716.68542060513,3037.74202789937,914.700903218201,6.03418601909702,0,3553.08380281972,NA,NA,NA,NA,NA,NA,NA,NA,-100.271122420409,-32.8958062624051,191.595764604371,664.107596491464,249.276195051961,651.533854192124,-5.79385885549259,2174.74959678089,-100.271122420409
"195",-12,-16,FALSE,6960,4293.8570192355,3407.38598620599,4643.1005919848,2563.42404077219,2803.27761868128,933.38868045977,5.01925287356322,0,3351.37688600337,NA,NA,NA,NA,NA,NA,NA,NA,-198.640615250046,-129.751709925656,NA,NA,NA,NA,-115.010829217444,NA,-198.640615250046
"196",-12,-16,TRUE,5465,4143.22563626537,3224.24704709653,4249.92118233498,2458.07928289901,2606.89267544735,912.183183531564,5.37950594693504,0,3152.53111896984,NA,NA,NA,NA,NA,NA,NA,NA,-121.079841527455,-81.9710684968535,266.472870548742,659.409483182897,266.482323605544,675.853650194551,4.60911307381011,1887.76641519029,-121.079841527455
"197",-12,-15,FALSE,10236,4200.48003184596,3309.28269798289,4585.75962569333,2500.21277850111,2692.17158046151,921.453907385697,4.11254396248535,0,3253.56126135591,NA,NA,NA,NA,NA,NA,NA,NA,-207.799935663813,-150.353539864347,NA,NA,NA,NA,-100.010745451466,NA,-207.799935663813
"198",-12,-15,TRUE,1714,3869.33160891322,3134.95824535372,4075.02496360304,2415.72098101433,2470.88271226153,859.431472578763,4.04434072345391,0,3004.47722435699,NA,NA,NA,NA,NA,NA,NA,NA,-113.134272234897,16.7240756656069,277.13627163832,646.279827493659,321.842491755746,733.01190872731,12.93669504045,1829.38848549788,-113.134272234897
"199",-12,-14,FALSE,13248,4433.7711932408,3464.52678380014,4954.30010451803,2564.88503482418,2829.41515175758,961.20470606884,3.10733695652174,0,3443.8084712551,NA,NA,NA,NA,NA,NA,NA,NA,-153.558366781434,-113.952940203812,NA,NA,NA,NA,-87.6853730749187,NA,-153.558366781434
"200",-12,-13,FALSE,17892,4510.43806147458,3546.5658626435,4808.6896374916,2639.01239930109,2906.39505146174,950.169105410239,2.09892689470154,0,3529.92611146965,NA,NA,NA,NA,NA,NA,NA,NA,-137.523069303987,-159.778931302994,NA,NA,NA,NA,-128.345129873177,NA,-137.523069303987
"201",-12,-12,FALSE,7159,4413.32605124116,3476.00196133428,4799.35208410935,2605.51455686179,2851.37491894196,963.485546864087,1.36038552870513,0,3457.61234568375,NA,NA,NA,NA,NA,NA,NA,NA,-61.1893042166685,-16.9887356836014,NA,NA,NA,NA,-6.81942883211333,NA,-61.1893042166685
"202",-12,-11,FALSE,717,4676.02267384364,3663.45816749919,4910.67568925789,2509.35820989793,2943.50194266451,1114.16781311018,2,0,3433.49149690543,NA,NA,NA,NA,NA,NA,NA,NA,100.98295992002,248.379534554584,NA,NA,NA,NA,463.951026863577,NA,100.98295992002
"203",-11,-18,TRUE,189,5100.1139666675,3863.96805910922,4842.65956599174,2790.84800111784,3342.90355318192,933.765481481481,8,0,3803.52298860607,NA,NA,NA,NA,NA,NA,NA,NA,-113.939755355545,-74.5989708776118,185.377760406395,808.181079712074,355.100327781681,907.728478134217,87.9832364076231,2191.71418374364,-113.939755355545
"204",-11,-17,FALSE,199,4537.49483712541,3684.46707112608,5756.99123167524,2799.78881436398,2981.65092618758,1070.58731658291,7,0,3704.14410249969,NA,NA,NA,NA,NA,NA,NA,NA,191.518178196691,146.084355623428,NA,NA,NA,NA,40.4451730076575,NA,191.518178196691
"205",-11,-17,TRUE,13107,4698.31343213579,3696.89504144929,5080.79601371713,2683.40949272068,3030.71613890815,985.961142290379,7,0,3597.22849578946,NA,NA,NA,NA,NA,NA,NA,NA,-100.359659809739,-40.0432345036035,188.145220040973,687.061984035665,242.689930043198,691.366640152011,-20.4674813786404,2117.99027626802,-100.359659809739
"206",-11,-16,FALSE,3971,4291.57517752205,3425.05542892373,4549.55401012132,2542.56816219947,2770.24976142846,931.843050113321,6,0,3326.84242670019,NA,NA,NA,NA,NA,NA,NA,NA,-91.2681457115152,-19.3116914362505,NA,NA,NA,NA,-14.9414975168372,NA,-91.2681457115152
"207",-11,-16,TRUE,9253,4575.62188701926,3650.37473101271,4889.26672723005,2724.20935562942,3040.07277766956,938.948571922619,6.03523181670809,0,3552.19622637325,NA,NA,NA,NA,NA,NA,NA,NA,-96.9107859774247,-30.9896460608411,208.396069090122,691.961700913422,255.622121754433,663.888207135771,-0.449105298161474,2192.27285339567,-96.9107859774247
"208",-11,-15,FALSE,7083,4293.30393260933,3388.23542922547,4537.59004849195,2558.56061791842,2782.23852732452,933.072190879571,5.01976563602993,0,3360.57921140883,NA,NA,NA,NA,NA,NA,NA,NA,-171.329078893196,-130.254138209035,NA,NA,NA,NA,-117.512828223197,NA,-171.329078893196
"209",-11,-15,TRUE,5535,4128.92797221214,3253.25416250704,4307.67815299905,2465.68011696022,2634.99073905397,899.311137127371,5.37687443541102,0,3165.26965024047,NA,NA,NA,NA,NA,NA,NA,NA,-102.549381858088,-41.0428875906099,285.421655098954,698.553171101595,281.023658007916,711.089126378646,42.3375248293599,1919.64656403114,-102.549381858088
"210",-11,-14,FALSE,10505,4255.82259919253,3382.11457909573,4516.10149299318,2545.85658771407,2730.20637940741,917.236277201333,4.11137553545931,0,3324.02636165131,NA,NA,NA,NA,NA,NA,NA,NA,-141.666459402511,-84.5952635080402,NA,NA,NA,NA,-67.7577447414226,NA,-141.666459402511
"211",-11,-14,TRUE,1745,3879.99962568782,3117.87874584967,4088.01026878437,2404.26125147144,2484.6393224786,822.502272779369,4.04469914040115,0,3009.06696402271,NA,NA,NA,NA,NA,NA,NA,NA,-118.232130985196,-2.19071420514805,276.809721664676,624.083506801509,304.600683524314,709.603225657208,24.7737104418305,1836.42444580638,-118.232130985196
"212",-11,-13,FALSE,13620,4416.68448888734,3468.45522389265,4795.79282582948,2576.89016385385,2834.99369621275,950.842236270191,3.1057268722467,0,3457.63437095535,NA,NA,NA,NA,NA,NA,NA,NA,-130.238083057063,-102.270119740989,NA,NA,NA,NA,-77.9138701823055,NA,-130.238083057063
"213",-11,-12,FALSE,18330,4519.53716248151,3557.34922925705,4823.78439978726,2648.1045369992,2910.97040565935,966.173591925804,2.0987452264048,0,3544.89678360976,NA,NA,NA,NA,NA,NA,NA,NA,-117.520719216324,-142.245728243468,NA,NA,NA,NA,-119.528255446302,NA,-117.520719216324
"214",-11,-11,FALSE,7330,4440.28019350584,3507.35419898541,4777.13225225351,2636.13133277222,2878.40384417251,994.766246657571,1.35961800818554,0,3499.87348739809,NA,NA,NA,NA,NA,NA,NA,NA,-14.7820827481586,18.0018273216697,NA,NA,NA,NA,21.5857964631303,NA,-14.7820827481586
"215",-11,-10,FALSE,740,4454.7204118853,3551.28140287109,4662.94691614659,2424.79656660871,2789.27990968851,1031.19617567568,2,0,3390.78367039125,NA,NA,NA,NA,NA,NA,NA,NA,50.15396170768,144.376270666463,NA,NA,NA,NA,317.634621266389,NA,50.15396170768
"216",-10,-17,TRUE,213,5105.25358459022,4210.53742390491,5798.58482792514,2846.11441318247,3481.78965033937,1195.67076995305,8,0,3917.25907392839,NA,NA,NA,NA,NA,NA,NA,NA,-66.5905574273752,134.103259661805,316.302872517369,1139.76937650021,457.290172411983,1192.71276841652,101.302759289216,2246.93959202485,-66.5905574273752
"217",-10,-16,FALSE,211,4372.21539040664,3492.01084659127,4969.72377502512,2594.4967797836,2944.97149683632,921.096123222749,7,0,3392.28798668639,NA,NA,NA,NA,NA,NA,NA,NA,-88.1962236250299,4.45547692169777,NA,NA,NA,NA,60.3508702298669,NA,-88.1962236250299
"218",-10,-16,TRUE,14246,4685.14019719321,3697.96450241278,5081.73989245923,2694.05056049878,3033.99187563894,982.679404604801,7,0,3615.29592858012,NA,NA,NA,NA,NA,NA,NA,NA,-82.3094600083639,-37.7677271113806,228.152358907973,715.177805314549,270.650827700308,707.841745224363,-16.2721142255841,2139.30763743208,-82.3094600083639
"219",-10,-15,FALSE,4021,4245.37436419243,3377.38039693093,4504.68255478697,2526.15800473092,2740.82402766057,922.187148967918,6,0,3298.89622475809,NA,NA,NA,NA,NA,NA,NA,NA,-108.735438620661,-54.1970828615353,NA,NA,NA,NA,-32.0535294560776,NA,-108.735438620661
"220",-10,-15,TRUE,9355,4550.61710732367,3656.31815851891,4954.73315146376,2695.38619854173,3045.15939107619,919.964590272581,6.03506146445751,0,3536.13765093404,NA,NA,NA,NA,NA,NA,NA,NA,-105.677126367225,-15.7403027151837,199.382717114547,704.666273830653,247.988172059762,675.02936166283,9.98601936538426,2201.84701961243,-105.677126367225
"221",-10,-14,FALSE,7258,4413.47896037873,3488.88939746295,4864.83683677236,2616.76013517754,2854.62247641641,952.337491319923,5.02011573436208,0,3453.30331743661,NA,NA,NA,NA,NA,NA,NA,NA,-80.7794658465177,-31.9827568917138,NA,NA,NA,NA,-47.7273565634,NA,-80.7794658465177
"222",-10,-14,TRUE,5650,4217.81652157452,3315.4147163341,4374.06199026529,2516.11906743855,2647.78227005929,910.271067964602,5.37522123893805,0,3234.72915177519,NA,NA,NA,NA,NA,NA,NA,NA,-29.1043123139366,19.8627628596604,349.716560073939,763.884880531985,349.092574305306,767.931474620653,52.4000799961063,1926.18397233562,-29.1043123139366
"223",-10,-13,FALSE,10833,4279.49073347887,3389.94372725199,4572.22515148753,2550.53797644427,2739.95038102628,924.691908981815,4.10966491276655,0,3340.57708504244,NA,NA,NA,NA,NA,NA,NA,NA,-126.531927216596,-70.1386855220173,NA,NA,NA,NA,-49.9935503258148,NA,-126.531927216596
"224",-10,-13,TRUE,1783,3944.53189869592,3161.458871792,4007.62778169454,2463.80763959003,2498.30706518958,841.540199663488,4.0437464946719,0,3052.81585322291,NA,NA,NA,NA,NA,NA,NA,NA,-64.9349750835034,56.8714592583019,326.572728304259,688.051854503586,358.303256463311,769.392136540998,55.3399689308636,1860.69682590026,-64.9349750835034
"225",-10,-12,FALSE,13961,4434.6515906828,3490.82543244328,4771.41504723868,2587.45154790879,2839.48937655979,973.381923501182,3.10457703602894,0,3473.63108848739,NA,NA,NA,NA,NA,NA,NA,NA,-104.724041006011,-71.4134662908616,NA,NA,NA,NA,-66.2500148134829,NA,-104.724041006011
"226",-10,-11,FALSE,18783,4550.30385874589,3605.53479926368,4901.3636714964,2661.96575141768,2975.05206426672,968.054542511846,2.09849331842624,0,3573.5146177471,NA,NA,NA,NA,NA,NA,NA,NA,-89.1960317451191,-88.7106356224415,NA,NA,NA,NA,-50.691898718579,NA,-89.1960317451191
"227",-10,-10,FALSE,7488,4477.05683802987,3475.59064854769,4766.47159089003,2630.6059927831,2874.58289089346,954.269575053419,1.35763888888889,0,3502.1156829541,NA,NA,NA,NA,NA,NA,NA,NA,-6.15397348960141,-5.48418901610658,NA,NA,NA,NA,25.3372278348986,NA,-6.15397348960141
"228",-10,-9,FALSE,756,4498.52771185815,3599.99397125832,5675.89072378299,2439.22718292016,2830.15136209141,1082.21506878307,2,0,3403.82903771737,NA,NA,NA,NA,NA,NA,NA,NA,40.7310300255435,178.749148770193,NA,NA,NA,NA,344.720260863227,NA,40.7310300255435
"229",-9,-16,TRUE,227,5053.42173109187,3832.40050338288,5024.14792227946,2860.59611039799,3156.25603977701,1028.61845814978,8,0,3940.77461521739,NA,NA,NA,NA,NA,NA,NA,NA,22.2983492486321,-154.496324818363,369.285952270349,809.514966858701,537.902966559012,844.176393878341,-137.683906256721,1956.57489819563,22.2983492486321
"230",-9,-15,FALSE,214,4276.08745268978,3537.31393060223,4272.72414068504,2645.51677738059,2885.6539574061,904.631700934579,7,0,3440.82450117804,NA,NA,NA,NA,NA,NA,NA,NA,-45.6800548706102,84.055766336454,NA,NA,NA,NA,41.3758844639397,NA,-45.6800548706102
"231",-9,-15,TRUE,14388,4682.2543560724,3699.85018562516,5201.78788890578,2685.59390166374,3038.09138431086,973.047661106477,7,0,3625.14936236121,NA,NA,NA,NA,NA,NA,NA,NA,-66.2413712190246,-26.6514223512093,242.815580424341,722.836431145455,286.602634385955,717.106021175256,-3.82104402684265,2148.38577090692,-66.2413712190246
"232",-9,-14,FALSE,4109,4293.1933790899,3379.80445271125,4654.75382333,2530.24187148052,2756.01495187515,901.066102214651,6,0,3341.33877250121,NA,NA,NA,NA,NA,NA,NA,NA,-66.4427186839726,-41.8931445690256,NA,NA,NA,NA,-6.4532408226714,NA,-66.4427186839726
"233",-9,-14,TRUE,9532,4571.00394113337,3679.78750154377,5120.77569832766,2721.89358433347,3048.01541463636,898.526778850189,6.03462022660512,0,3574.592010346,NA,NA,NA,NA,NA,NA,NA,NA,-65.4478961553372,12.9497311627837,242.262767795211,729.277950629626,285.529741835786,700.705732255577,18.6877924516452,2203.65372597455,-65.4478961553372
"234",-9,-13,FALSE,7458,4397.59206452307,3446.82141911455,4784.35982376145,2614.381869091,2838.74147796771,936.138631536605,5.01984446232234,0,3445.61305416279,NA,NA,NA,NA,NA,NA,NA,NA,-83.4686308672587,-66.7703906050218,NA,NA,NA,NA,-57.9026467489253,NA,-83.4686308672587
"235",-9,-13,TRUE,5735,4107.23201859447,3229.32975872616,4289.59751857295,2453.42556788987,2631.82407341079,869.527688230165,5.3745422842197,0,3163.57057129794,NA,NA,NA,NA,NA,NA,NA,NA,-90.5907899540836,-55.4093577677308,287.023345800808,680.023638541363,281.047403776051,684.515577376956,40.8881554398406,1909.07377789292,-90.5907899540836
"236",-9,-12,FALSE,11097,4272.81652703055,3379.70194586132,4679.79712662409,2552.71229893897,2746.92162624569,941.445366855907,4.10849779219609,0,3354.50881367447,NA,NA,NA,NA,NA,NA,NA,NA,-105.395374556652,-66.1897716632339,NA,NA,NA,NA,-34.7392149311783,NA,-105.395374556652
"237",-9,-12,TRUE,1816,3919.9948898018,3099.81633092042,3989.05715259429,2473.27523599557,2466.36467646473,858.881226872247,4.04295154185022,0,3081.17727495873,NA,NA,NA,NA,NA,NA,NA,NA,-40.1782361729078,1.52031903822887,352.41360295849,630.790435333653,380.199060629756,705.188621015306,25.0904101303233,1825.89771416984,-40.1782361729078
"238",-9,-11,FALSE,14334,4455.4766267465,3467.6364445312,4928.11976973363,2591.91823212159,2869.27041023741,979.667690944607,3.10422771033905,0,3481.42575990341,NA,NA,NA,NA,NA,NA,NA,NA,-89.2053800453048,-85.7505736210241,NA,NA,NA,NA,-30.3011907982047,NA,-89.2053800453048
"239",-9,-10,FALSE,19272,4533.48311530626,3631.70239583566,4904.08148698415,2657.89421303894,2993.23949669991,965.096883457866,2.09848484848485,0,3560.59574550328,NA,NA,NA,NA,NA,NA,NA,NA,-93.761956035538,-45.8638775519752,NA,NA,NA,NA,-19.8924440637645,NA,-93.761956035538
"240",-9,-9,FALSE,7675,4439.16786118158,3465.8907846786,4748.26919532649,2605.08471032379,2855.68579264776,974.950516482084,1.35752442996743,0,3473.17143355892,NA,NA,NA,NA,NA,NA,NA,NA,-26.4799899896577,-8.22985283787715,NA,NA,NA,NA,17.114506248243,NA,-26.4799899896577
"241",-9,-8,FALSE,777,4510.40409443575,3657.76757136051,5202.78905692247,2416.49437559492,2929.34440548084,1044.28465122265,2,0,3372.30600975151,NA,NA,NA,NA,NA,NA,NA,NA,6.90734910720333,238.253732930252,NA,NA,NA,NA,451.924035529831,NA,6.90734910720333
"242",-8,-15,TRUE,231,4781.34397682364,3758.95647104253,4676.51201694172,2735.41184610081,3175.75301744372,993.127186147186,8,0,3730.72832137584,NA,NA,NA,NA,NA,NA,NA,NA,-183.688637918479,-192.315014298076,188.371095373302,753.17633210156,341.733892164111,796.673960609322,-86.0971174474649,1995.59442525703,-183.688637918479
"243",-8,-14,FALSE,219,4235.41363928011,3354.19156043213,4118.61342919699,2682.36937978127,2802.58659090101,899.028812785388,7,0,3384.86766426142,NA,NA,NA,NA,NA,NA,NA,NA,-113.234916272225,-128.809080956811,NA,NA,NA,NA,-67.0530815724188,NA,-113.234916272225
"244",-8,-14,TRUE,14639,4701.38847913973,3730.04465467072,5184.22699810563,2705.94175606729,3058.58253380879,980.998170366828,7,0,3660.08909428241,NA,NA,NA,NA,NA,NA,NA,NA,-27.8305798117778,11.3847655825339,281.050370374066,754.700179793174,322.450560906539,748.755951067183,23.9705399991375,2168.97119019551,-27.8305798117778
"245",-8,-13,FALSE,4217,4330.71346936532,3436.77342594935,4695.83287811941,2573.78280373846,2785.94878379532,928.33421152478,6,0,3398.84628514355,NA,NA,NA,NA,NA,NA,NA,NA,-16.1353520681252,16.0407166448745,NA,NA,NA,NA,26.2754565280378,NA,-16.1353520681252
"246",-8,-13,TRUE,9681,4605.28905492152,3665.60884727889,4986.95467943239,2726.14180841966,3035.21196243568,908.537446131598,6.03553351926454,0,3596.00416530479,NA,NA,NA,NA,NA,NA,NA,NA,-42.8686276751678,2.19946288379868,266.45448622216,713.144139685269,309.800614316384,685.529366029892,9.04264274829918,2189.30647860142,-42.8686276751678
"247",-8,-12,FALSE,7642,4404.58028770404,3459.41322343965,4727.60024145306,2629.30171140852,2851.25630316867,932.814477100235,5.02015179272442,0,3476.39539581443,NA,NA,NA,NA,NA,NA,NA,NA,-56.2967792005894,-44.7574166074477,NA,NA,NA,NA,-38.432926705405,NA,-56.2967792005894
"248",-8,-12,TRUE,5831,4125.29785925043,3242.23445130505,4284.85718683689,2460.52018778403,2618.12862261236,895.312738466815,5.37111987652204,0,3166.30959696842,NA,NA,NA,NA,NA,NA,NA,NA,-83.926315482156,-30.3274485419883,291.274925776092,700.710403628439,286.327947471368,701.706301340019,40.9098530539995,1896.83757525268,-83.926315482156
"249",-8,-11,FALSE,11395,4311.13123676428,3409.19598616963,4575.09586782164,2572.78325447168,2779.12184766829,946.073692672225,4.10846862659061,0,3367.64986441368,NA,NA,NA,NA,NA,NA,NA,NA,-87.3533460936419,-26.2579473972596,NA,NA,NA,NA,6.17636772826689,NA,-87.3533460936419
"250",-8,-11,TRUE,1854,3937.8751622225,3131.14256705699,3977.66621451347,2440.94267671381,2492.08328397115,826.228147788565,4.04314994606257,0,3060.78259188435,NA,NA,NA,NA,NA,NA,NA,NA,-61.6818206968401,31.5359148153209,318.836779246448,646.000085096581,351.296544722336,726.329698581239,46.8287629225022,1849.74468583958,-61.6818206968401
